782	Little Odessa (1994)	/title/tt0110365/?ref_=fn_al_tt_1	Little Odessa	(1994)
783	Milk Money (1994)	/title/tt0110516/?ref_=fn_al_tt_1	Milk Money	(1994)
784	Beyond Bedlam (1993)	/title/tt0106402/?ref_=fn_al_tt_1	Beyond Bedlam	(1994)
785	Only You (1994)	/title/tt0110737/?ref_=fn_al_tt_1	Only You	(1994)
786	Perez Family, The (1995)	/title/tt1609903/?ref_=fn_al_tt_1	Crimson Tide/A Little Princess/The Perez Family/The Englishman Who Went Up a Hill/Swimming with Sharks
787	Roommates (1995)	/title/tt0114296/?ref_=fn_al_tt_1	Roommates	(1995)
788	Relative Fear (1994)	/title/tt0110965/?ref_=fn_al_tt_1	Relative Fear	(1994)
789	Swimming with Sharks (1995)	/title/tt0114594/?ref_=fn_al_tt_1	Swimming with Sharks	(1994)
790	Tommy Boy (1995)	/title/tt0114694/?ref_=fn_al_tt_1	Tommy Boy	(1995)
791	Baby-Sitters Club, The (1995)	/title/tt0112435/?ref_=fn_al_tt_1	The Baby-Sitters Club	(1995)
792	Bullets Over Broadway (1994)	/title/tt0109348/?ref_=fn_al_tt_1	Bullets Over Broadway	(1994)
793	Crooklyn (1994)	/title/tt0109504/?ref_=fn_al_tt_1	Crooklyn	(1994)
794	It Could Happen to You (1994)	/title/tt0110167/?ref_=fn_al_tt_1	It Could Happen to You	(1994)
795	Richie Rich (1994)	/title/tt0110989/?ref_=fn_al_tt_1	Ri¢hie Ri¢h	(1994)
796	Speechless (1994)	/title/tt0111256/?ref_=fn_al_tt_1	Speechless	(1994)
797	Timecop (1994)	/title/tt0111438/?ref_=fn_al_tt_1	Timecop	(1994)
798	Bad Company (1995)	/title/tt0112443/?ref_=fn_al_tt_1	Bad Company	(1995)
799	Boys Life (1995)	/title/tt0164317/?ref_=fn_al_tt_1	Achilles	(1995) (Short)
800	In the Mouth of Madness (1995)	/title/tt0113409/?ref_=fn_al_tt_1	In the Mouth of Madness	(1994)
801	Air Up There, The (1994)	/title/tt0109067/?ref_=fn_al_tt_1	The Air Up There	(1994)
802	Hard Target (1993)	/title/tt0107076/?ref_=fn_al_tt_1	Hard Target	(1993)
803	Heaven & Earth (1993)	/title/tt0107096/?ref_=fn_al_tt_1	Heaven & Earth	(1993)
804	Jimmy Hollywood (1994)	/title/tt0110197/?ref_=fn_al_tt_1	Jimmy Hollywood	(1994)
805	Manhattan Murder Mystery (1993)	/title/tt0107507/?ref_=fn_al_tt_1	Manhattan Murder Mystery	(1993)
806	Menace II Society (1993)	/title/tt0107554/?ref_=fn_al_tt_1	Menace II Society	(1993)
807	Poetic Justice (1993)	/title/tt0107840/?ref_=fn_al_tt_1	Poetic Justice	(1993)
808	Program, The (1993)	/title/tt0107889/?ref_=fn_al_tt_1	The Program	(1993)
809	Rising Sun (1993)	/title/tt0107969/?ref_=fn_al_tt_1	Rising Sun	(1993)
810	Shadow, The (1994)	/title/tt6855746/?ref_=fn_al_tt_1	The Shadow (1994)
811	Thirty-Two Short Films About Glenn Gould (1993)	/title/tt0108328/?ref_=fn_al_tt_1	Thirty Two Short Films About Glenn Gould	(1993)
812	Andre (1994)	/title/tt0109120/?ref_=fn_al_tt_1	Andre	(1994)
813	Celluloid Closet, The (1995)	/title/tt5553584/?ref_=fn_al_tt_1	The Celluloid Closet: Featurette	(1995) (Video)
814	Great Day in Harlem, A (1994)	/title/tt0109934/?ref_=fn_al_tt_1	A Great Day in Harlem	(1994)
815	One Fine Day (1996)	/title/tt0117247/?ref_=fn_al_tt_1	One Fine Day	(1996)
816	Candyman: Farewell to the Flesh (1995)	/title/tt0112625/?ref_=fn_al_tt_1	Candyman: Farewell to the Flesh	(1995)
817	Frisk (1995)	/title/tt0113122/?ref_=fn_al_tt_1	Frisk	(1995)
818	Girl 6 (1996)	/title/tt0116414/?ref_=fn_al_tt_1	Girl 6	(1996)
819	Eddie (1996)	/title/tt0116168/?ref_=fn_al_tt_1	Eddie	(1996)
820	Space Jam (1996)	/title/tt0117705/?ref_=fn_al_tt_1	Space Jam	(1996)
821	Mrs. Winterbourne (1996)	/title/tt0117104/?ref_=fn_al_tt_1	Mrs. Winterbourne	(1996)
822	Faces (1968)	/title/tt0062952/?ref_=fn_al_tt_1	Faces	(I) (1968)
823	Mulholland Falls (1996)	/title/tt0117107/?ref_=fn_al_tt_1	Mulholland Falls	(1996)
824	Great White Hype, The (1996)	/title/tt6154544/?ref_=fn_al_tt_1	The Pallbearer/Barb Wire/Last Dance/The Great White Hype/The Craft
825	Arrival, The (1996)	/title/tt0115571/?ref_=fn_al_tt_1	The Arrival	(1996)
826	Phantom, The (1996)	/title/tt6823324/?ref_=fn_al_tt_1	The Phantom (1996)
827	Daylight (1996)	/title/tt0116040/?ref_=fn_al_tt_1	Daylight	(1996)
828	Alaska (1996)	/title/tt0115493/?ref_=fn_al_tt_1	Alaska	(1996)
829	Fled (1996)	/title/tt0116320/?ref_=fn_al_tt_1	Fled	(1996)
830	Power 98 (1995)	/title/tt0114170/?ref_=fn_al_tt_1	None	None
831	Escape from L.A. (1996)	/title/tt0116225/?ref_=fn_al_tt_1	Escape from L.A.	(1996)
832	Bogus (1996)	/title/tt0115725/?ref_=fn_al_tt_1	Bogus	(1996)
833	Bulletproof (1996)	/title/tt0115783/?ref_=fn_al_tt_1	Bulletproof	(1996)
834	Halloween: The Curse of Michael Myers (1995)	/title/tt7551800/?ref_=fn_al_tt_1	Halloween: The Curse of Michael Myers
835	Gay Divorcee, The (1934)	/title/tt0025164/?ref_=fn_al_tt_1	The Gay Divorcee	(1934)
836	Ninotchka (1939)	/title/tt0031725/?ref_=fn_al_tt_1	Ninotchka	(1939)
837	Meet John Doe (1941)	/title/tt0033891/?ref_=fn_al_tt_1	Meet John Doe	(1941)
838	In the Line of Duty 2 (1987)	/title/tt0091229/?ref_=fn_al_tt_1	Wong ga jin si	(1986)
839	Loch Ness (1995)	/title/tt9042524/?ref_=fn_al_tt_1	Encounters: The Secrets of Loch Ness	(1995) (TV Movie)
840	Last Man Standing (1996)	/title/tt0116830/?ref_=fn_al_tt_1	Last Man Standing	(1996)
841	Glimmer Man, The (1996)	/title/tt0116421/?ref_=fn_al_tt_1	The Glimmer Man	(1996)
842	Pollyanna (1960)	/title/tt0054195/?ref_=fn_al_tt_1	Pollyanna	(1960)
843	Shaggy Dog, The (1959)	/title/tt2132787/?ref_=fn_al_tt_1	The Shaggy Dog/The Libertine/Failure to Launch
844	Freeway (1996)	/title/tt0116361/?ref_=fn_al_tt_1	Freeway	(1996)
845	That Thing You Do! (1996)	/title/tt0117887/?ref_=fn_al_tt_1	That Thing You Do!	(1996)
846	To Gillian on Her 37th Birthday (1996)	/title/tt0117924/?ref_=fn_al_tt_1	To Gillian on Her 37th Birthday	(1996)
847	Looking for Richard (1996)	/title/tt0116913/?ref_=fn_al_tt_1	Looking for Richard	(1996)
848	Murder, My Sweet (1944)	/title/tt0037101/?ref_=fn_al_tt_1	Murder, My Sweet	(1944)
849	Days of Thunder (1990)	/title/tt0099371/?ref_=fn_al_tt_1	Days of Thunder	(1990)
850	Perfect Candidate, A (1996)	/title/tt6971114/?ref_=fn_al_tt_1	The Perfect Candidate
851	Two or Three Things I Know About Her (1966)	/title/tt4474042/?ref_=fn_al_tt_1	Two, Three Things I Know About Her
852	Bloody Child, The (1996)	/title/tt0115715/?ref_=fn_al_tt_1	The Bloody Child	(1996)
853	Braindead (1992)	/title/tt4508316/?ref_=fn_al_tt_1	Brain Dead 13	(1995) (Video Game)
854	Bad Taste (1987)	/title/tt0092610/?ref_=fn_al_tt_1	Bad Taste	(1987)
855	Diva (1981)	/title/tt0082269/?ref_=fn_al_tt_1	Diva	(1981)
856	Night on Earth (1991)	/title/tt0102536/?ref_=fn_al_tt_1	Night on Earth	(1991)
857	Paris Was a Woman (1995)	/title/tt0114093/?ref_=fn_al_tt_1	Paris Was a Woman	(1996)
858	Amityville: Dollhouse (1996)	/title/tt0115535/?ref_=fn_al_tt_1	Amityville: Dollhouse	(1996) (Video)
859	April Fool's Day (1986)	/title/tt0090655/?ref_=fn_al_tt_1	April Fool's Day	(1986)
860	Believers, The (1987)	/title/tt0241357/?ref_=fn_al_tt_1	Daydream Believers: The Monkees' Story	(2000) (TV Movie)
861	Nosferatu a Venezia (1986)	/title/tt0091651/?ref_=fn_al_tt_1	None	None
862	Jingle All the Way (1996)	/title/tt0116705/?ref_=fn_al_tt_1	Jingle All the Way	(1996)
863	Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)	/title/tt0065777/?ref_=fn_al_tt_1	Il giardino dei Finzi Contini	(1970)
864	My Fellow Americans (1996)	/title/tt0117119/?ref_=fn_al_tt_1	My Fellow Americans	(1996)
865	Ice Storm, The (1997)	/title/tt0119349/?ref_=fn_al_tt_1	The Ice Storm	(1997)
866	Michael (1996)	/title/tt0117038/?ref_=fn_al_tt_1	Michael	(1996)
867	Whole Wide World, The (1996)	/title/tt6173150/?ref_=fn_al_tt_1	Dante's Peak/SubUrbia/The Beautician and the Beast/Rosewood/The Whole Wide World
868	Hearts and Minds (1996)	/title/tt0540247/?ref_=fn_al_tt_1	Hearts and Minds
869	Fools Rush In (1997)	/title/tt0119141/?ref_=fn_al_tt_1	Fools Rush In	(1997)
870	Touch (1997)	/title/tt0120357/?ref_=fn_al_tt_1	Touch	(1997)
871	Vegas Vacation (1997)	/title/tt0120434/?ref_=fn_al_tt_1	Vegas Vacation	(1997)
872	Love Jones (1997)	/title/tt0119572/?ref_=fn_al_tt_1	Love Jones	(1997)
873	Picture Perfect (1997)	/title/tt0119896/?ref_=fn_al_tt_1	Picture Perfect	(1997)
874	Career Girls (1997)	/title/tt0118818/?ref_=fn_al_tt_1	Career Girls	(1997)
875	She's So Lovely (1997)	/title/tt0120112/?ref_=fn_al_tt_1	She's So Lovely	(1997)
876	Money Talks (1997)	/title/tt0119695/?ref_=fn_al_tt_1	Money Talks	(1997)
877	Excess Baggage (1997)	/title/tt0119086/?ref_=fn_al_tt_1	Excess Baggage	(1997)
878	That Darn Cat! (1997)	/title/tt0059793/?ref_=fn_al_tt_1	That Darn Cat!	(1965)
879	Peacemaker, The (1997)	/title/tt0418117/?ref_=fn_al_tt_1	Rover the Peacemaker	(1911) (Short)
880	Soul Food (1997)	/title/tt0120169/?ref_=fn_al_tt_1	Soul Food	(1997)
881	Money Talks (1997)	/title/tt0119695/?ref_=fn_al_tt_1	Money Talks	(1997)
882	Washington Square (1997)	/title/tt0120481/?ref_=fn_al_tt_1	Washington Square	(1997)
883	Telling Lies in America (1997)	/title/tt0120303/?ref_=fn_al_tt_1	Telling Lies in America	(1997)
884	Year of the Horse (1997)	/title/tt0120539/?ref_=fn_al_tt_1	Year of the Horse	(1997)
885	Phantoms (1998)	/title/tt0119891/?ref_=fn_al_tt_1	Phantoms	(1998)
886	Life Less Ordinary, A (1997)	/title/tt0119535/?ref_=fn_al_tt_1	A Life Less Ordinary	(1997)
887	Eve's Bayou (1997)	/title/tt0119080/?ref_=fn_al_tt_1	Eve's Bayou	(1997)
888	One Night Stand (1997)	/title/tt0119832/?ref_=fn_al_tt_1	One Night Stand	(1997)
889	Tango Lesson, The (1997)	/title/tt0120275/?ref_=fn_al_tt_1	The Tango Lesson	(1997)
890	Mortal Kombat: Annihilation (1997)	/title/tt0119707/?ref_=fn_al_tt_1	Mortal Kombat: Annihilation	(1997)
891	Bent (1997)	/title/tt0118698/?ref_=fn_al_tt_1	Bent	(1997)
892	Flubber (1997)	/title/tt0119137/?ref_=fn_al_tt_1	Flubber	(1997)
893	For Richer or Poorer (1997)	/title/tt0119142/?ref_=fn_al_tt_1	For Richer or Poorer	(1997)
894	Home Alone 3 (1997)	/title/tt0119303/?ref_=fn_al_tt_1	Home Alone 3	(1997)
895	Scream 2 (1997)	/title/tt0120082/?ref_=fn_al_tt_1	Scream 2	(1997)
896	Sweet Hereafter, The (1997)	/title/tt5728946/?ref_=fn_al_tt_1	Chapter Thirteen: The Sweet Hereafter
897	Time Tracers (1995)	/title/tt0128755/?ref_=fn_al_tt_1	Time Tracers	(1997)
898	Postman, The (1997)	/title/tt0119925/?ref_=fn_al_tt_1	The Postman	(1997)
899	Winter Guest, The (1997)	/title/tt0120521/?ref_=fn_al_tt_1	None	None
900	Kundun (1997)	/title/tt0119485/?ref_=fn_al_tt_1	Kundun	(1997)
901	Mr. Magoo (1997)	/title/tt0119718/?ref_=fn_al_tt_1	Mr. Magoo	(1997)
902	Big Lebowski, The (1998)	/title/tt0118715/?ref_=fn_al_tt_1	The Big Lebowski	(1998)
903	Afterglow (1997)	/title/tt0118566/?ref_=fn_al_tt_1	Afterglow	(1997)
904	Ma vie en rose (My Life in Pink) (1997)	/title/tt0119590/?ref_=fn_al_tt_1	None	None
905	Great Expectations (1998)	/title/tt0119223/?ref_=fn_al_tt_1	None	None
906	Oscar & Lucinda (1997)	/title/tt0119843/?ref_=fn_al_tt_1	Oscar and Lucinda	(1997)
907	Vermin (1998)	/title/tt0120881/?ref_=fn_al_tt_1	Vermin	(II) (1998)
908	Half Baked (1998)	/title/tt0120693/?ref_=fn_al_tt_1	Half Baked	(1998)
909	Dangerous Beauty (1998)	/title/tt0118892/?ref_=fn_al_tt_1	Dangerous Beauty	(1998)
910	Nil By Mouth (1997)	/title/tt0119792/?ref_=fn_al_tt_1	Nil by Mouth	(1997)
911	Twilight (1998)	/title/tt0119594/?ref_=fn_al_tt_1	Twilight	(1998)
912	U.S. Marshalls (1998)	/title/tt0120873/?ref_=fn_al_tt_1	U.S. Marshals	(1998)
913	Love and Death on Long Island (1997)	/title/tt0119574/?ref_=fn_al_tt_1	Love and Death on Long Island	(1997)
914	Wild Things (1998)	/title/tt0120890/?ref_=fn_al_tt_1	Wild Things	(1998)
915	Primary Colors (1998)	/title/tt0119942/?ref_=fn_al_tt_1	Primary Colors	(1998)
916	Lost in Space (1998)	/title/tt0120738/?ref_=fn_al_tt_1	Lost in Space	(1998)
917	Mercury Rising (1998)	/title/tt0120749/?ref_=fn_al_tt_1	Mercury Rising	(1998)
918	City of Angels (1998)	/title/tt0120632/?ref_=fn_al_tt_1	City of Angels	(1998)
919	City of Lost Children, The (1995)	/title/tt0112682/?ref_=fn_al_tt_1	La cité des enfants perdus	(1995)
920	Two Bits (1995)	/title/tt0114753/?ref_=fn_al_tt_1	Two Bits	(1995)
921	Farewell My Concubine (1993)	/title/tt0106332/?ref_=fn_al_tt_1	Ba wang bie ji	(1993)
922	Dead Man (1995)	/title/tt0112817/?ref_=fn_al_tt_1	Dead Man	(1995)
923	Raise the Red Lantern (1991)	/title/tt0101640/?ref_=fn_al_tt_1	Da hong deng long gao gao gua	(1991)
924	White Squall (1996)	/title/tt0118158/?ref_=fn_al_tt_1	White Squall	(1996)
925	Unforgettable (1996)	/title/tt0118040/?ref_=fn_al_tt_1	Unforgettable	(1996)
926	Down Periscope (1996)	/title/tt0116130/?ref_=fn_al_tt_1	Down Periscope	(1996)
927	Flower of My Secret, The (Flor de mi secreto, La) (1995)	/title/tt0113083/?ref_=fn_al_tt_1	La flor de mi secreto	(1995)
928	Craft, The (1996)	/title/tt0115963/?ref_=fn_al_tt_1	The Craft	(1996)
929	Harriet the Spy (1996)	/title/tt0116493/?ref_=fn_al_tt_1	Harriet the Spy	(1996)
930	Chain Reaction (1996)	/title/tt0115857/?ref_=fn_al_tt_1	Chain Reaction	(1996)
931	Island of Dr. Moreau, The (1996)	/title/tt0116654/?ref_=fn_al_tt_1	The Island of Dr. Moreau	(1996)
932	First Kid (1996)	/title/tt0116311/?ref_=fn_al_tt_1	First Kid	(1996)
933	Funeral, The (1996)	/title/tt0116378/?ref_=fn_al_tt_1	The Funeral	(1996)
934	Preacher's Wife, The (1996)	/title/tt0117372/?ref_=fn_al_tt_1	The Preacher's Wife	(1996)
935	Paradise Road (1997)	/title/tt0119859/?ref_=fn_al_tt_1	Paradise Road	(1997)
936	Brassed Off (1996)	/title/tt0115744/?ref_=fn_al_tt_1	Brassed Off	(1996)
937	Thousand Acres, A (1997)	/title/tt0120323/?ref_=fn_al_tt_1	A Thousand Acres	(1997)
938	Smile Like Yours, A (1997)	/title/tt0120151/?ref_=fn_al_tt_1	A Smile Like Yours	(1997)
939	Murder in the First (1995)	/title/tt0113870/?ref_=fn_al_tt_1	Murder in the First	(1995)
940	Airheads (1994)	/title/tt0109068/?ref_=fn_al_tt_1	Airheads	(1994)
941	With Honors (1994)	/title/tt0111732/?ref_=fn_al_tt_1	With Honors	(1994)
942	What's Love Got to Do with It (1993)	/title/tt0108551/?ref_=fn_al_tt_1	What's Love Got to Do with It	(1993)
943	Killing Zoe (1994)	/title/tt6140916/?ref_=fn_al_tt_1	Color of Night/Andre/Killing Zoe/A Man in Uniform/Eat Drink Man Woman
944	Renaissance Man (1994)	/title/tt0110971/?ref_=fn_al_tt_1	Renaissance Man	(1994)
945	Charade (1963)	/title/tt0056923/?ref_=fn_al_tt_1	Charade	(1963)
946	Fox and the Hound, The (1981)	/title/tt0082406/?ref_=fn_al_tt_1	The Fox and the Hound	(1981)
947	Big Blue, The (Grand bleu, Le) (1988)	/title/tt0095250/?ref_=fn_al_tt_1	Le grand bleu	(1988)
948	Booty Call (1997)	/title/tt0118750/?ref_=fn_al_tt_1	Booty Call	(1997)
949	How to Make an American Quilt (1995)	/title/tt0113347/?ref_=fn_al_tt_1	How to Make an American Quilt	(1995)
950	Georgia (1995)	/title/tt0113158/?ref_=fn_al_tt_1	Georgia	(1995)
951	Indian in the Cupboard, The (1995)	/title/tt0113419/?ref_=fn_al_tt_1	The Indian in the Cupboard	(1995)
952	Blue in the Face (1995)	/title/tt0112541/?ref_=fn_al_tt_1	Blue in the Face	(1995)
953	Unstrung Heroes (1995)	/title/tt0114798/?ref_=fn_al_tt_1	Unstrung Heroes	(1995)
954	Unzipped (1995)	/title/tt0114805/?ref_=fn_al_tt_1	Unzipped	(1995)
955	Before Sunrise (1995)	/title/tt0112471/?ref_=fn_al_tt_1	Before Sunrise	(1995)
956	Nobody's Fool (1994)	/title/tt0110684/?ref_=fn_al_tt_1	Nobody's Fool	(1994)
957	Pushing Hands (1992)	/title/tt0105652/?ref_=fn_al_tt_1	Tui shou	(1991)
958	To Live (Huozhe) (1994)	/title/tt0110081/?ref_=fn_al_tt_2	None	None
959	Dazed and Confused (1993)	/title/tt0106677/?ref_=fn_al_tt_1	Dazed and Confused	(1993)
960	Naked (1993)	/title/tt0107653/?ref_=fn_al_tt_1	Naked	(1993)
961	Orlando (1993)	/title/tt0255451/?ref_=fn_al_tt_1	Orlando	(1993) (TV Movie)
962	Ruby in Paradise (1993)	/title/tt0108000/?ref_=fn_al_tt_1	Ruby in Paradise	(1993)
963	Some Folks Call It a Sling Blade (1993)	/title/tt0108181/?ref_=fn_al_tt_1	Some Folks Call It a Sling Blade	(1994) (Short)
964	Month by the Lake, A (1995)	/title/tt0113849/?ref_=fn_al_tt_1	A Month by the Lake	(1995)
965	Funny Face (1957)	/title/tt0050419/?ref_=fn_al_tt_1	Funny Face	(1957)
966	Affair to Remember, An (1957)	/title/tt0050105/?ref_=fn_al_tt_1	An Affair to Remember	(1957)
967	Little Lord Fauntleroy (1936)	/title/tt0027893/?ref_=fn_al_tt_1	Little Lord Fauntleroy	(1936)
968	Inspector General, The (1949)	/title/tt0041509/?ref_=fn_al_tt_1	The Inspector General	(1949)
969	Winnie the Pooh and the Blustery Day (1968)	/title/tt0063819/?ref_=fn_al_tt_1	Winnie the Pooh and the Blustery Day	(1968) (Short)
970	Hear My Song (1991)	/title/tt0102014/?ref_=fn_al_tt_1	Hear My Song	(1991)
971	Mediterraneo (1991)	/title/tt0102426/?ref_=fn_al_tt_1	Mediterraneo	(1991)
972	Passion Fish (1992)	/title/tt0105107/?ref_=fn_al_tt_1	Passion Fish	(1992)
973	Grateful Dead (1995)	/title/tt0113212/?ref_=fn_al_tt_1	Grateful Dead	(1995) (Short)
974	Eye for an Eye (1996)	/title/tt0116260/?ref_=fn_al_tt_1	Eye for an Eye	(1996)
975	Fear (1996)	/title/tt0116287/?ref_=fn_al_tt_1	Fear	(1996)
976	Solo (1996)	/title/tt0117688/?ref_=fn_al_tt_1	Solo	(1996)
977	Substitute, The (1996)	/title/tt0117774/?ref_=fn_al_tt_1	The Substitute	(1996)
978	Heaven's Prisoners (1996)	/title/tt0116508/?ref_=fn_al_tt_1	Heaven's Prisoners	(1996)
979	Trigger Effect, The (1996)	/title/tt6148556/?ref_=fn_al_tt_1	Bogus/The Big Squeeze/Bulletproof/The Trigger Effect/The Island of Dr. Moreau
980	Mother Night (1996)	/title/tt0117093/?ref_=fn_al_tt_1	Mother Night	(1996)
981	Dangerous Ground (1997)	/title/tt0118927/?ref_=fn_al_tt_1	Dangerous Ground	(1997)
982	Maximum Risk (1996)	/title/tt0117011/?ref_=fn_al_tt_1	Maximum Risk	(1996)
983	Rich Man's Wife, The (1996)	/title/tt0117473/?ref_=fn_al_tt_1	The Rich Man's Wife	(1996)
984	Shadow Conspiracy (1997)	/title/tt0120107/?ref_=fn_al_tt_1	Shadow Conspiracy	(1997)
985	Blood & Wine (1997)	/title/tt6173172/?ref_=fn_al_tt_1	The Empire Strikes Back: Special Edition/When We Were Kings/Blood & Wine/Lost Highway/Margaret's Museum
986	Turbulence (1997)	/title/tt0120390/?ref_=fn_al_tt_1	Turbulence	(1997)
987	Underworld (1997)	/title/tt0163964/?ref_=fn_al_tt_1	Underworld	(1997) (TV Mini-Series)
988	Beautician and the Beast, The (1997)	/title/tt0118691/?ref_=fn_al_tt_1	The Beautician and the Beast	(1997)
989	Cats Don't Dance (1997)	/title/tt0118829/?ref_=fn_al_tt_1	Cats Don't Dance	(1997)
990	Anna Karenina (1997)	/title/tt0118623/?ref_=fn_al_tt_1	Anna Karenina	(1997)
991	Keys to Tulsa (1997)	/title/tt0116762/?ref_=fn_al_tt_1	Keys to Tulsa	(1997)
992	Head Above Water (1996)	/title/tt0116502/?ref_=fn_al_tt_1	Head Above Water	(1996)
993	Hercules (1997)	/title/tt0119282/?ref_=fn_al_tt_1	Hercules	(1997)
994	Last Time I Committed Suicide, The (1997)	/title/tt0119502/?ref_=fn_al_tt_1	The Last Time I Committed Suicide	(1997)
995	Kiss Me, Guido (1997)	/title/tt0119465/?ref_=fn_al_tt_1	Kiss Me, Guido	(1997)
996	Big Green, The (1995)	/title/tt0112499/?ref_=fn_al_tt_1	The Big Green	(1995)
997	Stuart Saves His Family (1995)	/title/tt0114571/?ref_=fn_al_tt_1	Stuart Saves His Family	(1995)
998	Cabin Boy (1994)	/title/tt0109361/?ref_=fn_al_tt_1	Cabin Boy	(1994)
999	Clean Slate (1994)	/title/tt0109443/?ref_=fn_al_tt_1	Clean Slate	(1994)
1000	Lightning Jack (1994)	/title/tt0110353/?ref_=fn_al_tt_1	Lightning Jack	(1994)
1001	Stupids, The (1996)	/title/tt0117768/?ref_=fn_al_tt_1	The Stupids	(1996)
1002	Pest, The (1997)	/title/tt1655606/?ref_=fn_al_tt_1	Remnants of Everest: The 1996 Tragedy	(2007)
1003	That Darn Cat! (1997)	/title/tt0059793/?ref_=fn_al_tt_1	That Darn Cat!	(1965)
1004	Geronimo: An American Legend (1993)	/title/tt0107004/?ref_=fn_al_tt_1	Geronimo: An American Legend	(1993)
1005	Double vie de V閞onique, La (Double Life of Veronique, The) (1991)	/title/tt0101765/?ref_=fn_al_tt_1	None	None
1006	Until the End of the World (Bis ans Ende der Welt) (1991)	/title/tt0101458/?ref_=fn_al_tt_1	Bis ans Ende der Welt	(1991)
1007	Waiting for Guffman (1996)	/title/tt0118111/?ref_=fn_al_tt_1	Waiting for Guffman	(1996)
1008	I Shot Andy Warhol (1996)	/title/tt0116594/?ref_=fn_al_tt_1	I Shot Andy Warhol	(1996)
1009	Stealing Beauty (1996)	/title/tt0117737/?ref_=fn_al_tt_1	Stealing Beauty	(1996)
1010	Basquiat (1996)	/title/tt0115632/?ref_=fn_al_tt_1	Basquiat	(1996)
1011	2 Days in the Valley (1996)	/title/tt0115438/?ref_=fn_al_tt_1	2 Days in the Valley	(1996)
1012	Private Parts (1997)	/title/tt0119951/?ref_=fn_al_tt_1	Private Parts	(1997)
1013	Anaconda (1997)	/title/tt0118615/?ref_=fn_al_tt_1	Anaconda	(1997)
1014	Romy and Michele's High School Reunion (1997)	/title/tt0120032/?ref_=fn_al_tt_1	Romy and Michele's High School Reunion	(1997)
1015	Shiloh (1997)	/title/tt6173324/?ref_=fn_al_tt_1	Volcano/Shiloh/Romy and Michele's High School Reunion/Female Perversions/A Brother's Kiss
1016	Con Air (1997)	/title/tt0118880/?ref_=fn_al_tt_1	Con Air	(1997)
1017	Trees Lounge (1996)	/title/tt0117958/?ref_=fn_al_tt_1	Trees Lounge	(1996)
1018	Tie Me Up! Tie Me Down! (1990)	/title/tt0101026/?ref_=fn_al_tt_1	None	None
1019	Die xue shuang xiong (Killer, The) (1989)	/title/tt0097202/?ref_=fn_al_tt_1	Dip huet seung hung	(1989)
1020	Gaslight (1944)	/title/tt0036855/?ref_=fn_al_tt_1	Gaslight	(1944)
1021	8 1/2 (1963)	/title/tt1779227/?ref_=fn_al_tt_1	1962-1963
1022	Fast, Cheap & Out of Control (1997)	/title/tt0119107/?ref_=fn_al_tt_1	None	None
1023	Fathers' Day (1997)	/title/tt0119109/?ref_=fn_al_tt_1	Fathers' Day	(1997)
1024	Mrs. Dalloway (1997)	/title/tt0119723/?ref_=fn_al_tt_1	Mrs Dalloway	(1997)
1025	Fire Down Below (1997)	/title/tt0119123/?ref_=fn_al_tt_1	Fire Down Below	(1997)
1026	Lay of the Land, The (1997)	/title/tt0123953/?ref_=fn_al_tt_1	None	None
1027	Shooter, The (1995)	/title/tt0114432/?ref_=fn_al_tt_2	None	None
1028	Grumpier Old Men (1995)	/title/tt0113228/?ref_=fn_al_tt_1	Grumpier Old Men	(1995)
1029	Jury Duty (1995)	/title/tt0113500/?ref_=fn_al_tt_1	Jury Duty	(1995)
1030	Beverly Hillbillies, The (1993)	/title/tt0055662/?ref_=fn_al_tt_1	The Beverly Hillbillies	(1962) (TV Series)
1031	Lassie (1994)	/title/tt0110305/?ref_=fn_al_tt_1	Lassie	(1994)
1032	Little Big League (1994)	/title/tt0110363/?ref_=fn_al_tt_1	Little Big League	(1994)
1033	Homeward Bound II: Lost in San Francisco (1996)	/title/tt0116552/?ref_=fn_al_tt_1	Homeward Bound II: Lost in San Francisco	(1996)
1034	Quest, The (1996)	/title/tt1655606/?ref_=fn_al_tt_1	Remnants of Everest: The 1996 Tragedy	(2007)
1035	Cool Runnings (1993)	/title/tt0106611/?ref_=fn_al_tt_1	Cool Runnings	(1993)
1036	Drop Dead Fred (1991)	/title/tt0101775/?ref_=fn_al_tt_1	Drop Dead Fred	(1991)
1037	Grease 2 (1982)	/title/tt0084021/?ref_=fn_al_tt_1	Grease 2	(1982)
1038	Switchback (1997)	/title/tt0119210/?ref_=fn_al_tt_1	Switchback	(1997)
1039	Hamlet (1996)	/title/tt0116477/?ref_=fn_al_tt_1	Hamlet	(1996)
1040	Two if by Sea (1996)	/title/tt0118002/?ref_=fn_al_tt_1	Two If by Sea	(1996)
1041	Forget Paris (1995)	/title/tt0113097/?ref_=fn_al_tt_1	Forget Paris	(1995)
1042	Just Cause (1995)	/title/tt0113501/?ref_=fn_al_tt_1	Just Cause	(1995)
1043	Rent-a-Kid (1995)	/title/tt0114268/?ref_=fn_al_tt_1	Rent-a-Kid	(1995) (TV Movie)
1044	Paper, The (1994)	/title/tt0110771/?ref_=fn_al_tt_1	The Paper	(1994)
1045	Fearless (1993)	/title/tt0106881/?ref_=fn_al_tt_1	Fearless	(1993)
